Manufacturer,Manufacturer Color,Manufacturer Color Number,glueboss color name,Glue Boss Color Number,glueboss color volusion id,transparency,red,green,blue,transparency Rating,Text Color 0black 1white,Color Status
Hanex,Nickel Mica,901,Pewter,4518,152,90,146,136,119,3.5,0,Primary
Hanex,Night Mist,302,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Hanex,Noce Travertine,777,Latte,4312,138,100,165,144,113,4,0,Primary
Hanex,Noir Stone,,Espresso,4528,130,100,58,58,58,4.5,1,Primary
Hanex,Nutmeg Classix,331,Cream,4232,127,100,211,201,177,4,0,Primary
Hanex,Olivene Silica,,Fawn,4316,131,100,148,125,96,3,0,Primary
Hanstone,Pearl Mica,900,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Hanstone,Pecan Mosaic,652,Dune,4310,128,100,199,173,139,3.5,0,Primary
Hanstone,Peppercorn Classix,326,Mesa,4604,142,93,39,33,29,4,1,Primary
Hanstone,Perriwinkle Mist,,Natural,4214,147,89,255,255,255,3,0,Primary
Hanstone,Pesto Mist,309,Ice,4218,136,8,231,234,224,1.5,0,Primary
Hanstone,Portabello Aggregate,785,Cream,4232,127,100,211,201,177,4,0,Primary
Hanstone,Portabello Fine,786,Cream,4232,127,100,211,201,177,4,0,Primary
Hanstone,Portofino Quartz,,Stone,4222,164,85,214,204,186,3,0,Primary
Hanstone,Portofino Mineral,766,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Hanstone,Pure Ice,605,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Hanstone,Real Concrete,803,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Hanstone,River Rock Mosaic,656,Sand,4216,157,95,255,244,233,2.5,0,Alternate
Hanstone,Sail White,108,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Hanstone,Saltillo Stone,704,Mocha,4322,146,95,95,68,53,4,1,Primary
Hanstone,Sandy Mist,304,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Hanstone,Sea Glass,505,Marble,4106,141,88,246,246,244,3.5,0,Primary
Hanstone,Shell Stone,730,Sand,4216,157,95,255,244,233,2.5,0,Primary
Hanstone,Sierra Mist,319,Beige,4228,113,100,211,189,151,3,0,Primary
Hanstone,Silk,107,Vanilla,4105,169,95,234,237,227,0,0,Primary
Hanstone,Silk Perla,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Hanstone,Silver Stone,,Slate,4512,160,99,154,140,125,2.5,0,Primary
Hanstone,Silverado,212,Pearl,4510,151,80,220,220,220,3.5,0,Alternate
Hanstone,Slate Blue Classix,,Slate,4512,160,99,154,140,125,2.5,0,Primary
Hanstone,Smoke Ice,809,Smoke,4523,161,55,0,0,0,1.5,1,Primary
Hanstone,Soapstone,,Natural,4214,147,89,255,255,255,3,0,Primary
Hanstone,Soapstone,,Slate,4512,160,99,154,140,125,2.5,0,Primary
Hanstone,Spa Artifacts,821,Ice,4218,136,8,231,234,224,1.5,0,Primary
Hanstone,Spanish Artifacts,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Hanstone,Spanish Paprika Mist,307,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Hanstone,Spring Ice Xpressions,,Marble,4106,141,88,246,246,244,3.5,0,Primary
Hanstone,Spruce Mist,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Hanstone,Tawny Agate,743,Sand,4216,157,95,255,244,233,2.5,0,Alternate
Hanstone,Travertine Quartz,,Caramel,4234,118,97,168,138,93,3.5,0,Primary
Hanstone,Treasure Artifacts,802,Rust,4424,156,91,118,62,31,4,1,Primary
Hanstone,Vapor,783,Cloud,4118,122,98,250,250,248,3.5,0,Primary
Hanstone,Vintage Green Mica,902,Misty,4220,145,84,231,234,224,2.5,0,Primary
Hanstone,Wheat Matrix,333,Stone,4222,164,85,214,204,186,3,0,Primary
Hanstone,White Sparkles,778,Milk,4602,144,88,246,246,244,2.5,0,Primary
Hanstone,White Spex,931,Winter,4101,171,90,253,253,252,3,0,Primary
Hanstone,Arctic White,,Winter,4101,171,90,253,253,252,3,0,Primary
Hanstone,Bisque,,Bisque,4706,0,0,0,0,0,0,1,Primary
Hanstone,Bone,,Bone,4705,0,0,0,0,0,0,1,Primary
Hanstone,Bright,,Bright,4102,0,0,0,0,0,0,1,Primary
Hanstone,Bright White,,Winter,4101,171,90,253,253,252,3,0,Primary
Hanstone,Fashion,,Fashion,4702,0,0,0,0,0,0,1,Alternate
Hanstone,Ivory,,Fashion,4702,0,0,0,0,0,0,1,Primary
Hanstone,Soft White,,Soft White,4703,0,0,0,0,0,0,1,Primary
Hanstone,Winter White,,Winter,4101,171,90,253,253,252,3,0,Primary
Hanstone,Asheville,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Hanstone,Aspen,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Hanstone,Auckland,,Misty,4220,145,84,231,234,224,2.5,0,Primary
Hanstone,Avalon,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Hanstone,Birch,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Hanstone,Fairfax,,Prairie,4516,153,90,137,139,123,3.5,0,Primary
Hanstone,Kona,,Canvas,4112,117,100,234,237,227,3.5,0,Primary
Hanstone,Lake Shell,,Stone,4222,164,85,214,204,186,3,0,Primary
Hanstone,Marina,,Fog,4200,133,88,250,250,248,2.5,0,Primary
Hanstone,Ocean Shell,,Stone,4222,164,85,214,204,186,3,0,Primary
Hanstone,Redrock,,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Hanstone,St Lawrence,,Khaki,4236,137,98,164,145,104,4,0,Alternate
Hanstone,Wheat,,Marble,4106,141,88,246,246,244,3.5,0,Alternate
Hanstone,After Snow,HL-708,Winter,4101,171,90,253,253,252,3,0,Primary
Hanstone,Alaska,HL-055,Fog,4200,133,88,250,250,248,2.5,0,Primary
Hanstone,Amber,HL-038,Fawn,4316,131,100,148,125,96,3,0,Primary
Hanstone,Andromeda,GL-004,Misty,4220,145,84,231,234,224,2.5,0,Primary
Hanstone,Applegreen,,,Call,,,,,,,0,
Hanstone,Aqua Marine,HL-508,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Hanstone,Aqueous,S-014,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Hanstone,Atlantic Blue,HL-701,Ice,4218,136,8,231,234,224,1.5,0,Primary
Hanstone,Aura,B-024,Pudding,4606,154,88,45,39,18,3,1,Primary
Hanstone,Basilica,B-004,Misty,4220,145,84,231,234,224,2.5,0,Primary
Hanstone,Basilica,B-004,Lava,4521,139,100,87,86,77,4.5,1,Primary
Hanstone,Bayleaf,HL-501,Olive,4520,149,91,74,63,37,0,1,Primary
Hanstone,Bayleaf,HL-501,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Hanstone,Beige Breeze,S-018,Dune,4310,128,100,199,173,139,3.5,0,Primary
Hanstone,Bosque,B-013,Fog,4200,133,88,250,250,248,2.5,0,Primary
Hanstone,Brook Chase,HL-605,Pudding,4606,154,88,45,39,18,3,1,Primary
Hanstone,Casablanca,,,Call,,,,,,,0,
Hanstone,Celadon,BL-002,Winter,4101,171,90,253,253,252,3,0,Alternate
Hanstone,Chestnut,HL-601,Pudding,4606,154,88,45,39,18,3,1,Primary
Hanstone,Chiffon,HL-062,Fog,4200,133,88,250,250,248,2.5,0,Primary
Hanstone,Coldstone,T-098,Fog,4200,133,88,250,250,248,2.5,0,Primary
Hanstone,Copper Black,B-040,Midnight,4532,143,100,0,0,0,4,1,Alternate
Harmony,Cottonwood,HL-607,Natural,4214,147,89,255,255,255,3,0,Primary
Harmony,Creama,HL-610,Stone,4222,164,85,214,204,186,3,0,Primary
Harmony,Cubic Ivory,,,Call,,,,,,,0,
Harmony,Cubic Multi,,,Call,,,,,,,0,
Harmony,Cubic Transblanc,HL-053,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Harmony,Cubic White,,,Call,,,,,,,0,
Harmony,Cumulus,BL-016,Ice,4218,136,8,231,234,224,1.5,0,Primary
Harmony,Cumulus,BL-016,Lava,4521,139,100,87,86,77,4.5,1,Primary
Harmony,Dancing Quartz,B-016,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Harmony,Dancing Quartz,B-016,Dune,4310,128,100,199,173,139,3.5,0,Primary
Harmony,Desert Castle,HL-710,Pudding,4606,154,88,45,39,18,3,1,Primary
Harmony,Desert Walk,HL-510,Sand,4216,157,95,255,244,233,2.5,0,Primary
Harmony,Desert Walk,HL-510,Natural,4214,147,89,255,255,255,3,0,Primary
Harmony,Dew,,,Call,,,,,,,0,
Harmony,Dijon Beige,HL-507,Natural,4214,147,89,255,255,255,3,0,Primary
Harmony,Dijon Beige,HL-507,Dune,4310,128,100,199,173,139,3.5,0,Primary
Harmony,Eclipse,HL-039,Midnight,4532,143,100,0,0,0,4,1,Primary
Harmony,Epilogue,B-005,Pudding,4606,154,88,45,39,18,3,1,Primary
Harmony,Fantasia,HL-056,Midnight,4532,143,100,0,0,0,4,1,Primary
Harmony,Florida Beach,B-032,Fog,4200,133,88,250,250,248,2.5,0,Primary
Harmony,Ginger Bread,RE-04,Fawn,4316,131,100,148,125,96,3,0,Primary
Harmony,Gold Brown,HL-023,Natural,4214,147,89,255,255,255,3,0,Alternate
Harmony,Gold Brown,HL-023,Sand,4216,157,95,255,244,233,2.5,0,Alternate
Harmony,Goldengate,,,Call,,,,,,,0,
Harmony,Greypearl,,,Call,,,,,,,0,
Harmony,H Blanche,,,Call,,,,,,,0,
Harmony,H Brown,,,Call,,,,,,,0,
Harmony,H Cloudy,HL-048,Misty,4220,145,84,231,234,224,2.5,0,Primary
Harmony,H Eldorado,HL-041,Natural,4214,147,89,255,255,255,3,0,Primary
Harmony,H Eldorado,HL-041,Sand,4216,157,95,255,244,233,2.5,0,Primary
Harmony,H Elegance,HL-049,Natural,4214,147,89,255,255,255,3,0,Alternate
Harmony,H Elegance,HL-049,Sand,4216,157,95,255,244,233,2.5,0,Alternate
Harmony,H Grey,,,Call,,,,,,,0,
Harmony,H Indigo Blue,HL-047,Thunder,4522,165,100,82,82,82,4.5,1,Primary
Harmony,H Indigo Blue,HL-047,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Harmony,H Ivory,HL-043,Natural,4214,147,89,255,255,255,3,0,Primary
Harmony,H Ivory,HL-043,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Harmony,H Redrock,HL-042,Natural,4214,147,89,255,255,255,3,0,Primary
Harmony,H Redrock,HL-042,Pearl,4510,151,80,220,220,220,3.5,0,Primary
Harmony,H Sandcopper,HL-050,Misty,4220,145,84,231,234,224,2.5,0,Primary
Harmony,H Sandcopper,HL-050,Rust,4424,156,91,118,62,31,4,1,Alternate
Harmony,Harvest Moon,HL-702,Natural,4214,147,89,255,255,255,3,0,Alternate
Harmony,Havana Sand,HL-703,Natural,4214,147,89,255,255,255,3,0,Primary
Harmony,Hazelnut,HL-604,Pudding,4606,154,88,45,39,18,3,1,Primary
Harmony,Helsinki,B-031,Winter,4101,171,90,253,253,252,3,0,Primary
Harmony,Honey Wheat,HL-704,Sand,4216,157,95,255,244,233,2.5,0,Primary
Harmony,Honey Wheat,HL-704,Natural,4214,147,89,255,255,255,3,0,Alternate
Harmony,Hydra,S-013,Misty,4220,145,84,231,234,224,2.5,0,Primary
I-Stone V-korr,Iceland,,,Call,,,,,,,0,
I-Stone V-korr,Ivory,HL-002,Natural,4214,147,89,255,255,255,3,0,Primary
I-Stone V-korr,Ivory Essence,HL-002,Fog,4200,133,88,250,250,248,2.5,0,Primary
I-Stone V-korr,Latierra,BL-009,Ice,4218,136,8,231,234,224,1.5,0,Alternate
I-Stone V-korr,Leche,B-028,Stone,4222,164,85,214,204,186,3,0,Primary
I-Stone V-korr,Libra,GL-003,Misty,4220,145,84,231,234,224,2.5,0,Primary
I-Stone V-korr,Lightbrown,HL-031,Natural,4214,147,89,255,255,255,3,0,Alternate
I-Stone V-korr,Lightgreen,HL-024,Natural,4214,147,89,255,255,255,3,0,Primary
I-Stone V-korr,Lightgreen,HL-024,Pearl,4510,151,80,220,220,220,3.5,0,Primary
I-Stone V-korr,Maple Wood,BL-006,Fog,4200,133,88,250,250,248,2.5,0,Primary
I-Stone V-korr,Mayfair,BL-007,Cameo,4120,116,84,250,250,248,2.5,0,Primary
I-Stone V-korr,Meadow Creek,HL-606,Natural,4214,147,89,255,255,255,3,0,Primary
I-Stone V-korr,Metal Grey,P-002,Misty,4220,145,84,231,234,224,2.5,0,Alternate
I-Stone V-korr,Milkyway,,,Call,,,,,,,0,
I-Stone V-korr,Mist,HL-027,Pearl,4510,151,80,220,220,220,3.5,0,Primary
I-Stone V-korr,Mist,HL-027,Natural,4214,147,89,255,255,255,3,0,Alternate
I-Stone V-korr,Mistery,,,Call,,,,,,,0,
I-Stone V-korr,Mono Vista,B-003,Cameo,4120,116,84,250,250,248,2.5,0,Primary
I-Stone V-korr,Navajo,HL-505,Natural,4214,147,89,255,255,255,3,0,Primary
I-Stone V-korr,Navajo,HL-505,Beige,4228,113,100,211,189,151,3,0,Primary
I-Stone V-korr,Navyblue,,,Call,,,,,,,0,
I-Stone V-korr,Neo Grey,,,Call,,,,,,,0,
I-Stone V-korr,Neo White,HL-003,Winter,4101,171,90,253,253,252,3,0,Primary
I-Stone V-korr,Night Shadow,HL-609,Midnight,4532,143,100,0,0,0,4,1,Primary
I-Stone V-korr,Nightlight,,,Call,,,,,,,0,
I-Stone V-korr,Noblegreen,,,Call,,,,,,,0,
I-Stone V-korr,Olive Garden,HL-709,Misty,4220,145,84,231,234,224,2.5,0,Primary
I-Stone V-korr,Olive Green,,Misty,4220,145,84,231,234,224,2.5,0,Alternate
I-Stone V-korr,Olive Green,,Pearl,4510,151,80,220,220,220,3.5,0,Alternate
I-Stone V-korr,Orange Moon,B-022,Ice,4218,136,8,231,234,224,1.5,0,Primary
Laminex,Orange Moon,B-022,Mocha,4322,146,95,95,68,53,4,1,Alternate
Laminex,Orchid,HL-502,Natural,4214,147,89,255,255,255,3,0,Primary
Laminex,Oslo White,B-012,Winter,4101,171,90,253,253,252,3,0,Primary
Laminex,Peachdust,,,Call,,,,,,,0,
Laminex,Pearl Black,,,Call,,,,,,,0,
Laminex,Pegasus,GL-001,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Laminex,Piedmont,B-021,Natural,4214,147,89,255,255,255,3,0,Alternate
Laminex,Pietra Panna,BL-003,Stone,4222,164,85,214,204,186,3,0,Primary
Laminex,Pinetree,HL-025,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Laminex,Pinetree,HL-025,Thunder,4522,165,100,82,82,82,4.5,1,Alternate
Laminex,Ponderosa,HL-602,Ice,4218,136,8,231,234,224,1.5,0,Primary
Laminex,Ponderosa,HL-602,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Laminex,Prima,B-002,Stone,4222,164,85,214,204,186,3,0,Primary
Laminex,Purple,,,Call,,,,,,,0,
Laminex,Rhythmic Shine,B-019,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Laminex,Rhythmic Shine,B-019,Khaki,4236,137,98,164,145,104,4,0,Primary
Laminex,Ricecookie,T-068,Fog,4200,133,88,250,250,248,2.5,0,Primary
Laminex,Royal Black,HL-705,Midnight,4532,143,100,0,0,0,4,1,Primary
Laminex,Sandbank,HL-028,Natural,4214,147,89,255,255,255,3,0,Primary
Laminex,Sandbank,HL-028,Beige,4228,113,100,211,189,151,3,0,Primary
Laminex,Shasta,HL-506,Misty,4220,145,84,231,234,224,2.5,0,Primary
Laminex,Shasta,HL-506,Toffee,4318,166,100,136,107,84,2.5,1,Primary
Laminex,Siesta,B-020,Natural,4214,147,89,255,255,255,3,0,Primary
Laminex,Siesta,B-020,Beige,4228,113,100,211,189,151,3,0,Primary
Laminex,Silverstone,HL-021,Fog,4200,133,88,250,250,248,2.5,0,Primary
Laminex,Stone Hedge,HL-608,Natural,4214,147,89,255,255,255,3,0,Primary
Laminex,Stone Hedge,HL-608,Slate,4512,160,99,154,140,125,2.5,0,Primary
Laminex,Taurus,GL-005,Rust,4424,156,91,118,62,31,4,1,Primary
Laminex,Taurus,GL-005,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Laminex,Terra Sienna,HL-706,Chocolate,4324,120,100,52,33,0,3,1,Primary
Laminex,Terracotta,BL-010,Misty,4220,145,84,231,234,224,2.5,0,Primary
Laminex,Terracotta,BL-010,Mocha,4322,146,95,95,68,53,4,1,Primary
Laminex,Tierra,B-030,Midnight,4532,143,100,0,0,0,4,1,Alternate
Laminex,Timberland,HL-603,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Laminex,Transjaune,,,Call,,,,,,,0,
Laminex,Trebarro,BL-005,Fog,4200,133,88,250,250,248,2.5,0,Primary
Laminex,Tribella,B-009,Misty,4220,145,84,231,234,224,2.5,0,Primary
Laminex,Tumoro,B-025,,Call,,,,,,,0,
Laminex,Turquoise,HL-503,Natural,4214,147,89,255,255,255,3,0,Primary
Laminex,Vineyard,HL-504,Misty,4220,145,84,231,234,224,2.5,0,Primary
Laminex,White,HL-001,Cameo,4120,116,84,250,250,248,2.5,0,Primary
Laminex,Whitenight,,,Call,,,,,,,0,
Laminex,Wild Fire,B-039,Chocolate,4324,120,100,52,33,0,3,1,Primary
Laminex,Wild Safari,B-038,Fawn,4316,131,100,148,125,96,3,0,Primary
Laminex,Wine Black,BL-012,Midnight,4532,143,100,0,0,0,4,1,Primary
Laminex,Wintergreen,HL-707,Ice,4218,136,8,231,234,224,1.5,0,Primary
Laminex,Yuri Grey,RE-05,Ice,4218,136,8,231,234,224,1.5,0,Alternate
Laminex,Ajanta,RM504,Misty,4220,145,84,231,234,224,2.5,0,Alternate
Laminex,Alexandria,RU606,Mesa,4604,142,93,39,33,29,4,1,Primary
Laminex,Almond Quartz,,,Call,,,,,,,0,
Laminex,Amazon Green,RS318,,Call,,,,,,,0,
Laminex,Antique Sable,RS334,Midnight,4532,143,100,0,0,0,4,1,Primary
Laminex,Aspen,RU601,Winter,4101,171,90,253,253,252,3,0,Primary
Laminex,Aurora Snow,CL101,Misty,4220,145,84,231,234,224,2.5,0,Primary
Laminex,Autumn Leaf,RS305,Dune,4310,128,100,199,173,139,3.5,0,Primary
LG HiMacs,Basento,RU604,Mesa,4604,142,93,39,33,29,4,1,Primary
LG HiMacs,Bavaria,BT351,Toffee,4318,166,100,136,107,84,2.5,1,Primary
LG HiMacs,Bianco Canvas,BA201,Marble,4106,141,88,246,246,244,3.5,0,Primary
LG HiMacs,Black Coral,RS306,Midnight,4532,143,100,0,0,0,4,1,Alternate
LG HiMacs,Blackburn,RS401,,Call,,,,,,,0,
LG HiMacs,Blue Lagoon,RS311,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Capri,MV617,,Call,,,,,,,0,
LG HiMacs,Caribbean Blue,RS316,Latte,4312,138,100,165,144,113,4,0,Primary
LG HiMacs,Champagne Pearl,CL102,Canvas,4112,117,100,234,237,227,3.5,0,Primary
LG HiMacs,Chocolate Cognac,RS315,Dune,4310,128,100,199,173,139,3.5,0,Primary
LG HiMacs,Copper Canyon,,,Call,,,,,,,0,
LG HiMacs,Coral Mist,BT315,Mesa,4604,142,93,39,33,29,4,1,Primary
LG HiMacs,Coronado,RS324,Copper,4418,125,91,143,89,34,0,1,Primary
LG HiMacs,Crema Palace,,,Call,,,,,,,0,
LG HiMacs,Ebony Field,,,Call,,,,,,,0,
LG HiMacs,Emerald Isle,,Midnight,4532,143,100,0,0,0,4,1,Alternate
LG HiMacs,English Toffee,RS462,Dune,4310,128,100,199,173,139,3.5,0,Alternate
LG HiMacs,Genesis,BA204,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Giallo Florita,,,Call,,,,,,,0,
LG HiMacs,Grigio,MV611,Shale,4525,159,95,32,32,20,4.5,1,Primary
LG HiMacs,Harvest Grain,,,Call,,,,,,,0,
LG HiMacs,Hazel Black,,Midnight,4532,143,100,0,0,0,4,1,Alternate
LG HiMacs,Hermes Beige,,,Call,,,,,,,0,
LG HiMacs,Homebrewed,CT410,Prairie,4516,153,90,137,139,123,3.5,0,Primary
LG HiMacs,Indian Pearl,MV607,Natural,4214,147,89,255,255,255,3,0,Alternate
LG HiMacs,Juniper Green,,,Call,,,,,,,0,
LG HiMacs,Kahlua Brown,RS319,,Call,,,,,,,0,
LG HiMacs,Lappland,,,Call,,,,,,,0,
LG HiMacs,Limelight,CW101,,Call,,,,,,,0,
LG HiMacs,Liscia,RU603,Dune,4310,128,100,199,173,139,3.5,0,Primary
LG HiMacs,Magellan,RM502,Lava,4521,139,100,87,86,77,4.5,1,Primary
LG HiMacs,Maple Canyon,RS321,Sonora,4317,163,100,172,157,135,0,0,Primary
LG HiMacs,Maroon,RS323,Auburn,4330,111,100,71,58,57,5,1,Primary
LG HiMacs,Mediterranean Olive,RS303,Prairie,4516,153,90,137,139,123,3.5,0,Primary
LG HiMacs,Mercury Drift,,,Call,,,,,,,0,
LG HiMacs,Mesquite Brown,RS307,Latte,4312,138,100,165,144,113,4,0,Primary
LG HiMacs,Meteorite,MV619,Roast,4332,155,92,53,48,43,4.5,1,Primary
LG HiMacs,Mystic Blue,CT407,Cobalt,4607,0,0,0,0,0,0,1,Primary
LG HiMacs,Obsidian Black,CT401,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Odyssey,RM501,Chocolate,4324,120,100,52,33,0,3,1,Primary
LG HiMacs,Orion,GL609,Olive,4520,149,91,74,63,37,0,1,Primary
LG HiMacs,Park Avenue,,,Call,,,,,,,0,
LG HiMacs,Passion Rouge,CT405,,Call,,,,,,,0,
LG HiMacs,Pewter,RC101,Pearl,4510,151,80,220,220,220,3.5,0,Primary
LG HiMacs,Piave,RU605,Hazel,4432,135,92,100,61,37,0,1,Alternate
LG HiMacs,Prateria,,,Call,,,,,,,0,
LG HiMacs,River Walk,BT323,Midnight,4532,143,100,0,0,0,4,1,Alternate
LG HiMacs,Rolling Stone,MV618,Misty,4220,145,84,231,234,224,2.5,0,Primary
LG HiMacs,Rosewood,,,Call,,,,,,,0,
LG HiMacs,Royal Blanc,BA205,Winter,4101,171,90,253,253,252,3,0,Primary
LG HiMacs,Royal Gold,,,Call,,,,,,,0,
LG HiMacs,Sabbia,MV608,Misty,4220,145,84,231,234,224,2.5,0,Alternate
LG HiMacs,Sahara,RM505,Dune,4310,128,100,199,173,139,3.5,0,Primary
LG HiMacs,Sand Dune,RC102,Beach,4230,112,100,208,186,148,3,0,Primary
LG HiMacs,Sandcastle,CL106,Beige,4228,113,100,211,189,151,3,0,Primary
LG HiMacs,Savannah,,,Call,,,,,,,0,
LG HiMacs,Seaside,RS461,Beach,4230,112,100,208,186,148,3,0,Primary
LG HiMacs,Serengeti,BT327,Dune,4310,128,100,199,173,139,3.5,0,Primary
LG HiMacs,Slice of Ice,CW102,Misty,4220,145,84,231,234,224,2.5,0,Primary
LG HiMacs,Sophia,,,Call,,,,,,,0,
LG HiMacs,Specchio White,CT402,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG HiMacs,Sterling Gray,LS451,Pewter,4518,152,90,146,136,119,3.5,0,Primary
LG HiMacs,Swan Cotton,RS301,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG HiMacs,Takoda,BT354,,Call,,,,,,,0,
LG HiMacs,Teslin,RU602,Manilla,4231,140,100,232,215,175,0,0,Primary
LG HiMacs,Tiffany Grey,CL105,Mesa,4604,142,93,39,33,29,4,1,Primary
LG HiMacs,Tuxedo Black,,,Call,,,,,,,0,
LG HiMacs,Vanilla Java,RS313,Beige,4228,113,100,211,189,151,3,0,Primary
LG HiMacs,Venetian Avorio,RS314,Dune,4310,128,100,199,173,139,3.5,0,Primary
LG HiMacs,Victorian Sands,RS308,Misty,4220,145,84,231,234,224,2.5,0,Primary
LG HiMacs,Volcanic Topaz,RS310,,Call,,,,,,,0,
LG HiMacs,Walnut Luster,MV616,Sand,4216,157,95,255,244,233,2.5,0,Alternate
LG HiMacs,Windy Marino,,,Call,,,,,,,0,
LG HiMacs,Winter Flower,,,Call,,,,,,,0,
LG HiMacs,Winter Riviera,MV606,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Aquamarine,,,Call,,,,,,,0,
LG HiMacs,Aventurine,,,Call,,,,,,,0,
LG HiMacs,Bisque,,,Call,,,,,,,0,
LG HiMacs,Carbon,,,Call,,,,,,,0,
LG HiMacs,Carnelian,,,Call,,,,,,,0,
LG HiMacs,Celestine,,,Call,,,,,,,0,
LG HiMacs,Creme,,,Call,,,,,,,0,
LG HiMacs,Crystal,,,Call,,,,,,,0,
LG HiMacs,Dune,,,Call,,,,,,,0,
LG HiMacs,Emerald,,,Call,,,,,,,0,
LG HiMacs,Espresso,,,Call,,,,,,,0,
LG HiMacs,Fawn,,,Call,,,,,,,0,
LG HiMacs,Goldstone,,,Call,,,,,,,0,
LG HiMacs,Jelly Opal,,,Call,,,,,,,0,
LG HiMacs,Jubilee,,,Call,,,,,,,0,
LG HiMacs,Kiwi Flake,,,Call,,,,,,,0,
LG HiMacs,Lt Speck Blue,,,Call,,,,,,,0,
LG HiMacs,Lt Speck Grey,,,Call,,,,,,,0,
LG HiMacs,Lt Tan Flake,,,Call,,,,,,,0,
LG HiMacs,Midnight Sky,,,Call,,,,,,,0,
LG HiMacs,Mocha,,,Call,,,,,,,0,
LG HiMacs,Moonstone,,,Call,,,,,,,0,
LG HiMacs,Night View,,,Call,,,,,,,0,
LG HiMacs,Night Image,,,Call,,,,,,,0,
LG HiMacs,Opal,,,Call,,,,,,,0,
LG HiMacs,Pearl White,,,Call,,,,,,,0,
LG HiMacs,Peridot,,,Call,,,,,,,0,
LG HiMacs,Polar White,,,Call,,,,,,,0,
LG HiMacs,Renaissance Rose,,,Call,,,,,,,0,
LG HiMacs,Seaweed,,,Call,,,,,,,0,
LG HiMacs,Sedona,,,Call,,,,,,,0,
LG HiMacs,Silhouette Flake,,,Call,,,,,,,0,
LG HiMacs,Smoke Grey,,,Call,,,,,,,0,
LG HiMacs,Smoky Quartz,,,Call,,,,,,,0,
LG HiMacs,Snow Storm,,,Call,,,,,,,0,
LG HiMacs,Snow Flake,,,Call,,,,,,,0,
LG HiMacs,Speckled Grey,,,Call,,,,,,,0,
LG HiMacs,Speckled Pepper,,,Call,,,,,,,0,
LG HiMacs,Speckled Seafoam,,,Call,,,,,,,0,
LG HiMacs,Spindrift,,,Call,,,,,,,0,
LG HiMacs,Spruce Flake,,,Call,,,,,,,0,
LG HiMacs,Starburst,,,Call,,,,,,,0,
LG HiMacs,Suave,,,Call,,,,,,,0,
LG HiMacs,Summer Night,,,Call,,,,,,,0,
LG HiMacs,Sunstone,,,Call,,,,,,,0,
LG HiMacs,Tern Egg Grey,,,Call,,,,,,,0,
LG HiMacs,Topaz,,,Call,,,,,,,0,
LG HiMacs,Tundra,,,Call,,,,,,,0,
LG HiMacs,Aspen Granite,780,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG HiMacs,Black,7,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Black,7,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Blanca Granite,701,Fog,4200,133,88,250,250,248,2.5,0,Primary
LG HiMacs,Blue Bayou,510,Pearl,4510,151,80,220,220,220,3.5,0,Primary
LG HiMacs,Bone,3,Vanilla,4105,169,95,234,237,227,0,0,Alternate
LG HiMacs,Bright White,1,Bright,4102,0,0,0,0,0,0,1,Alternate
LG HiMacs,Cinder Granite,679,Willow,4314,170,100,183,171,143,0,0,Primary
LG HiMacs,Ebony Granite,710,Midnight,4532,143,100,0,0,0,4,1,Primary
LG HiMacs,Ebony Granite,710,Midnight,4532,143,100,0,0,0,4,1,Primary
